idx_original|situacao|flag_efisco_vermelho|flag_catmat_vermelho|match_parcial|classe_efisco|classe_catmat|codigo_efisco|codigo_catmat|item_efisco|item_catmat
22|COM_COMENTARIO; MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|747092|603047|AGULHA PARA BIOPSIA - MAMA, COMPOSTA DE CONDUTOR DA AGULHA EXTERNA E AGULHA INTERNA COM GAVETA, AGULHA EXTERNA CONDUTOR GRADUADO E COM FIXADOR DE PLASTICO P/PISTOLA C/TIRO DE 2CM, AGULHA INTERNA COM GAVETA PARA RETIRADA DE MATERIAL, DESCARTAVEL,COMPATIVEL COM PISTOLA COM TIRO DE 2 CM,ESTERIL, CALIBRE/TAMANHO 14G X 10 CM, EMBALADO EM COMBINADO COM O ART 31 DA LEI 8078/90, ART.31 L.8078/90 PORT.CONJ.N.1 DE 23/1/96-M.SAUDE|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 14 G X 10 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 1: C/ MANDRIL , COMPATIBILIDADE: USO C/ PISTOLA  AUTOMÁTICA , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
23|COM_COMENTARIO; CATMAT_ALTERNATIVO; MAPEAMENTO_INCERTO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5161223|610819|AGULHA PARA BIOPSIA - CORE DE MAMA,CANULA EXTERNA SILICONIZADA COM MARCACAO EM CENTIMETROS, CONECTOR LUER LOCK,LIMITADOR DE PROFUNDIDADE, PONTA ECOGENICA,MANDRIL COM GAVETA PARA ARMAZENAMENTO DO FRAGMENTO (GUILHOTINA),OPCAO DE USO COM DISPARADOR PARA SISTEMA AUTOMATICO, COM AVANCO DE 22,00MM, CEDIDO EM COMODATO,TAMANHO 14G X 10,00CM,EMBALAGEM EM PAPEL GRAU CIRURGICO,ESTERIL, DESCARTAVEL|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 14 G X 10 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
24|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1829564|611078|AGULHA PARA BIOPSIA - FIGADO, COMPOSTA DE AGULHA EXTERNA PARA PUNCAO, DESCARTAVEL, CALIBRE/TAMANHO 1,6MM/16G, EMBALADO EM CAIXA, PADROES CONFORME LEGISLACAO EM VIGOR MS.|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA , APLICAçãO: HEPÁTICA , TIPO: MENGHINI , DIMENSÃO AGULHA: CERCA DE 16 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: C/ SERINGA  P/ PRESSÃO NEGATIVA , COMPONENTE 4: SISTEMA SEGURANÇA NR/32 , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
25|COM_COMENTARIO; CATMAT_ALTERNATIVO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|747033|603055|AGULHA PARA BIOPSIA - PROSTATA, COMPOSTA DE CONDUTOR DA AGULHA EXTERNA E AGULHA INTERNA COM GAVETA, AGULHA EXTERNA CONDUTOR GRADUADO E FIXADOR DE PLASTICO PARA PISTOLA C/TIRO DE 2CM, AGULHA INTERNA COM GAVETA PARA RETIRADA DE MATERIAL, DESCARTAVEL, COMPATIVEL COM PISTOLA COM TIRO DE 2CM,ESTERIL, CALIBRE/TAMANHO 18G X 25 CM, EMBALADO EM COMBINADO COM O ART 31 DA LEI 8078/90, ART.31 L.8078/90 PORT.CONJ.N.1 DE 23/1/96-M.SAUDE|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 18G X 25 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 1: C/ MANDRIL , COMPATIBILIDADE: USO C/ PISTOLA  AUTOMÁTICA , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
27|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3452875|603029|AGULHA PARA BIOPSIA - PARA TECIDOS MOLES, DO TIPO SPINAL,,EM ACO INOX, EXTREMIDADE EM BISEL,COM AGULHA EXTERNA,DESCARTAVEL,CALIBRE 20G X 20,00CM,EMBALADO INDIVIDUALMENTE,ROTULO COM NUMERO DO LOTE, DATA FABRICACAO/VALIDADE E PROCEDENCIA. REGISTRO MINISTERIO DA SAUDE|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 20 G X 20 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
28|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2467909|603043|AGULHA PARA BIOPSIA - RETIRADA DE TECIDOS TIPO TRU CUT, DISPARO SEMI AUTOMATICO, COMPOSTA DE COMPOSTO DE AGULHA DESCARTAVEL, UNICO, ESTERIL, EMBALAGEM INDIVIDUAL, CALIBRE/TAMANHO 16 GAUGE X 15 A 18 CM, EMBALADO EM COMBINADO COM O ART. 31 L. 8078/90, ART. 31 L. 8078/90 POT. CONJ. N. 1 DE 23/1/96 - M. SAUDE|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 16 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
29|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1407856|603043|AGULHA PARA BIOPSIA - RETIRADA DE TECIDOS,TIPO TRU CUT,DISPARO AUTOMATICO, COMPOSTA DE AGULHA DESCARTAVEL CANULA,20MM DE PONTA ESTILETE, UNICO,ESTERIL,EMBALAGEM INDIVIDUAL, CALIBRE/TAMANHO 16G.X 15CM, EMBALADO EM COMBINADO COM O ART.31 L.8078/90, ART.31 L.8078/90 PORT.CONJ.N.1 DE 23/1/96-M.SAUDE|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 16 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
30|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5542715|603038|AGULHA PARA BIOPSIA - PARA RETIRADA DE TECIDOS MOLES, TRU CUT, SISTEMA SEMI-AUTOMATICO,COM AGULHA INDEPENDENTE EM ACO INOX, ACOMPANHA AGULHA GUIA CO-AXIAL DE TAMANHO CORRESPONDENTE,AGULHA EXTERNA TIPO GUILHOTINA,COM MANDRIL INTERNO,DESCARTAVEL,CALIBRE 16G X 20,00CM,,,,|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 16 G X 20 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
31|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|4994400|603045|AGULHA PARA BIOPSIA - PARA RETIRADA DE TECIDOS MOLES, TRU CUT, SISTEMA SEMI-AUTOMATICO,COM AGULHA INDEPENDENTE EM ACO INOX, ACOMPANHA AGULHA GUIA CO-AXIAL DE TAMANHO CORRESPONDENTE,AGULHA EXTERNA TIPO GUILHOTINA COM CONE LUER,E COM MANDRIL INTERNO,DESCARTAVEL,CALIBRE 18G X 15,00CM E AJUSTE DE CORTE DE 20,00MM,EMBALAGEM INDIVIDUAL,.|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 18 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
32|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3753298|603024|AGULHA PARA BIOPSIA - PARA RETIRADA DE TECIDOS, TIPO CORE (TRU CUT), SISTEMA SEMI AUTOMATICO,COMPOSTA DE AGULHA INDEPENDENTE, ACOPLAVEL A BICO DE SERINGA PARA INFUSAO, EM ACO INOX,COM AGULHA EXTERNA TIPO GUILHOTINA, COM CONE LUER,AGULHA EXTERNA COM MANDRIL INTERNO,DESCARTAVEL,CALIBRE DE 18 GAUGE, COMPRIMENTO DE 15,00CM, 10,00MM DE CORTE,EMBALADO INDIVIDUALMENTE,ROTULAGEM DE ACORDO COM O ART. 31, LEI 8078/90 APRESENTANDO LOTE E VALIDADE, ROTULAGEM DE ACORDO COM O MINISTERIO DA SAUDE|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 18 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
33|CATMAT_ALTERNATIVO; MAPEAMENTO_INCERTO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5542685|604168|AGULHA PARA BIOPSIA - PARA RETIRADA DE TECIDOS MOLES, TRU CUT, SISTEMA SEMI-AUTOMATICO,COM AGULHA INDEPENDENTE EM ACO INOX, ACOMPANHA AGULHA GUIA CO-AXIAL DE TAMANHO CORRESPONDENTE,AGULHA EXTERNA TIPO GUILHOTINA,COM MANDRIL INTERNO,DESCARTAVEL,CALIBRE 18G X 20,00CM,,,,|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 18 G X 20 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
34|CATMAT_ALTERNATIVO; MAPEAMENTO_INCERTO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3751465|605574|AGULHA PARA BIOPSIA - PARA RETIRADA DE TECIDOS, TIPO CORE (TRU CUT), SISTEMA SEMI AUTOMATICO,COMPOSTA DE AGULHA INDEPENDENTE, ACOPLAVEL A BICO DE SERINGA PARA INFUSAO, EM ACO INOX,COM AGULHA EXTERNA TIPO GUILHOTINA, COM CONE LUER,AGULHA EXTERNA COM MANDRIL INTERNO, ESTERIL,DESCARTAVEL,CALIBRE DE 20 GAUGE, COMPRIMENTO DE 15,00CM, 10,00MM DE CORTE,EMBALADO INDIVIDUALMENTE,ROTULAGEM DE ACORDO COM O ART. 31, LEI 8078/90 APRESENTANDO LOTE E VALIDADE, ROTULAGEM DE ACORDO COM O MINISTERIO DA SAUDE|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 20 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
37|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3040763|603055|AGULHA PARA BIOPSIA - PARA PROPOCIONAR AMOSTRA HISTOLOGICA E CARACTERIZACAO DE LESAO SUSPEITA,COMPOSTA DE AGULHA EXTERNA BISELADA COM MANDRIL,E AGULHA INTERNA COM GAVETA PARA  RETIRADA DE AMOSTRA,POSSIBILIDADE DE USO COM AGULHA CO-AXIAL, MARCACAO DE PROFUNDIDADE EM CENTIMETROS, IDENTIFICACAO DO CALIBRE POR COR,CALIBRE DE 18GA, COMPRIMENTO DE 25,00CM, PARA AVANCO DE APROXIMADAMENTE  2,5CM. DEVERA SER ENTREGUE PISTOLA EM COMODATO COMPATIVEIS COM AS AGULHAS,LOTE E VALIDADE,REGISTRO NO  M. DA SAUDE, EMBALADA CONFORME ART. 31 L. 8078/90|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 18G X 25 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 1: C/ MANDRIL , COMPATIBILIDADE: USO C/ PISTOLA  AUTOMÁTICA , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
38|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1922548|604144|AGULHA PARA MASTOLOGIA - AGULHA PARA MASTOLOGIA COM FIO LOCALIZADOR DE LESAO,, PARA AGULHAMENTO PRE- CIRURGICO., TAMANHO: 20 G X 10 CM.|MARCADOR DE BIÓPSIA TECIDUAL, APLICAÇÃO: REGIÃO MAMÁRIA / AXILAR , MODELO: FIO C/ PONTA DISTAL DE FORMATO VARIADO P/ FIXAÇÃO , TIPO: IMPLANTÁVEL, TEMPORÁRIO, USO PRÉ CIRÚRGICO , MATERIAL: LIGA METÁLICA , SISTEMA INTRODUTOR: CÂNULA TIPO AGULHA GRADUADA , DIMENSÃO AGULHA: CERCA DE 19 G X 10 CM , COMPONENTE: C/ AJUSTE DE PROFUNDIDADE , IMAGEM: ECOGÊNICA / RADIOPACA , ESTERILIDADE: ESTÉRIL, USO ÚNICO 
39|COM_COMENTARIO; MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6046924|603452|AGULHA PARA SUTURA - EM ACO, TIPO TRANSOBTURATORIA (SLING), DIREITA,TAMANHO 20,00CM,AUTOCLAVAVEL, NAO ARTICULAVEL, NAO CORTANTE. PARA CIRURGIA UROLOGICA|INSTRUMENTAL CIRÚRGICO, MODELO: AGULHA , TIPO: DESCHAMPS , TIPO PONTA: DIREITA , COMPRIMENTO TOTAL: CERCA DE 22 CM, APLICAÇÃO: P/ SUTURA , MATERIAL: AÇO INOXIDÁVEL E POLÍMERO , ESTERILIDADE: ESTERILIZÁVEL 
40|COM_COMENTARIO; MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6046932|603453|AGULHA PARA SUTURA - EM ACO, TIPO TRANSOBTURATORIA (SLING), ESQUERDA,TAMANHO 20,00CM,AUTOCLAVAVEL, NAO ARTICULAVEL, NAO CORTANTE. PARA CIRURGIA UROLOGICA|INSTRUMENTAL CIRÚRGICO, MODELO: AGULHA , TIPO: DESCHAMPS , TIPO PONTA: ESQUERDA , COMPRIMENTO TOTAL: CERCA DE 22 CM, APLICAÇÃO: P/ SUTURA , MATERIAL: AÇO INOXIDÁVEL E POLÍMERO , ESTERILIDADE: ESTERILIZÁVEL 
41|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3212378|603024|AGULHA DE CHIBA - AGULHA DE BIOPSIA, EM ACO INOX, DESCARTAVEL, ESTERIL,18G X 15CM|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 18 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
42|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3578682|604168|AGULHA DE CHIBA - AGULHA DE PUNCAO ASPIRATIVA, EM ACO INOX, DESCARTAVEL, ESTERIL,MEDINDO 18G X 20CM.|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 18 G X 20 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA , PEÇA DE MÃO: MANOPLA C/ DISPARO SEMI / AUTOMÁTICO , COMPONENTE 1: C/ MANDRIL , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
43|COM_COMENTARIO; CATMAT_ALTERNATIVO|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2755041|603055|AGULHA DE CHIBA - AGULHA ESTERELIZADA A OXIDO DE ETILENO, PARA  ASPIRACAO,18G X 25CM|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: C/ GAVETA P/ AMOSTRA , APLICAçãO: P/ TECIDOS MOLES , DIMENSÃO AGULHA: CERCA DE 18G X 25 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 1: C/ MANDRIL , COMPATIBILIDADE: USO C/ PISTOLA  AUTOMÁTICA , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
44|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3212521|603028|AGULHA DE CHIBA - AGULHA DE BIOPSIA, EM ACO INOX, DESCARTAVEL, ESTERIL, ESTREMIDADE EM  BISEL,20G X 15CM|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 20 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
45|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3212548|603031|AGULHA DE CHIBA - AGULHA DE BIOPSIA, EM ACO INOX, DESCARTAVEL, ESTERIL,21G X 15CM|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 22 G X 15 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
46|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3212556|603032|AGULHA DE CHIBA - AGULHA DE BIOPSIA, EM ACO INOX, DESCARTAVEL, ESTERIL,21G X 20CM|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 22 G X 20 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
47|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2567393|603030|AGULHA DE CHIBA - AGULHA DESCARTAVEL PARA  ASPIRACAO,21G X 25CM X 0,6MM.|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 20G X 25 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
48|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3780490|603032|AGULHA DE CHIBA - PARA ASPIRACAO,MEDINDO 22G X 20,0CM, EM ACO INOX, AGULHA ESTERELIZADA A OXIDO DE ETILENO|AGULHA BIÓPSIA, VIA DE ACESSO: PERCUTÂNEA , MODELO: ASPIRATIVA / INFUSÃO , APLICAçãO: P/ TECIDOS MOLES , TIPO: CHIBA , DIMENSÃO AGULHA: CERCA DE 22 G X 20 CM , MATERIAL AGULHA: AÇO INOXIDÁVEL , IMAGEM: ECOGÊNICA / RADIOPACA, GRADUADA , COMPONENTE 2: C/ AJUSTE PROFUNDIDADE , COMPONENTE 3: CONECTOR LUER , ESTERILIDADE: ESTÉRIL, USO ÚNICO , EMBALAGEM: INDIVIDUAL 
